participantId,group,distanceCondition,stepFromNewGoal,posterior
human_1d1f4cf9-e5f0-4ef5-8d74-ab6b134f25eb_player2,Human-Human,equal_to_both,5,1.0
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player1,0,0.5
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player1,1,0.7758663205053183
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player1,2,0.9990273989644152
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player1,3,0.9994993689858838
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player1,4,0.9999989177410552
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player1,5,0.9999999073165421
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player2,0,0.5
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player2,1,0.5643468117143627
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player2,2,0.7661981599827906
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player2,3,0.8135802831034291
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player2,4,0.9938132445648598
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,closer_to_player2,5,0.9913394910632052
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,equal_to_both,0,0.5
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,equal_to_both,1,0.9881953842690856
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,equal_to_both,2,0.9937023417007346
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,equal_to_both,3,0.9997984017054925
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,equal_to_both,4,0.9999426067878808
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player1,Human-Human,equal_to_both,5,0.9999958210741623
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player1,0,0.5
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player1,1,0.6657746251635556
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player1,2,0.8289636684410461
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player1,3,0.9954633613724827
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player1,4,0.9999534564587451
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player1,5,0.9999549572522817
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player2,0,0.5
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player2,1,0.5917598717018703
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player2,2,0.9998678341166193
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player2,3,0.9999999741183311
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player2,4,0.9999999999912986
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,closer_to_player2,5,0.9999999999914267
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,equal_to_both,0,0.5
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,equal_to_both,1,0.6469751269876017
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,equal_to_both,2,0.8093352216337104
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,equal_to_both,3,0.810699870971279
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,equal_to_both,4,0.9998812307482887
human_2ed9e54f-be52-49b9-a758-abb5f5ef5150_player2,Human-Human,equal_to_both,5,0.999940134707057
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player1,0,0.5
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player1,1,0.9999960864970585
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player1,2,0.9999999999121916
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player1,3,0.9999999999999942
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player1,4,1.0
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player1,5,1.0
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player2,0,0.5
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player2,1,0.8331305670518907
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player2,2,0.9999999999862887
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player2,3,0.9999999999999997
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player2,4,1.0
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,closer_to_player2,5,1.0
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,equal_to_both,0,0.5
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,equal_to_both,1,0.8074978962467192
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,equal_to_both,2,0.9342216287053232
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,equal_to_both,3,0.9649005955159408
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,equal_to_both,4,0.9892557193366378
human_31e13002-490a-484d-a0f6-1781673d477a_player1,Human-Human,equal_to_both,5,0.9999663225993152
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player1,0,0.5
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player1,1,0.9999960864970585
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player1,2,0.9999999999121916
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player1,3,0.9999999999999942
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player1,4,1.0
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player1,5,1.0
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player2,0,0.5
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player2,1,0.8331305670518907
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player2,2,0.9999999999862887
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player2,3,0.9999999999999997
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player2,4,1.0
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,closer_to_player2,5,1.0
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,equal_to_both,0,0.5
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,equal_to_both,1,0.9167974257294883
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,equal_to_both,2,0.9999792275796336
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,equal_to_both,3,0.9999938976841308
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,equal_to_both,4,0.9999969735612456
human_31e13002-490a-484d-a0f6-1781673d477a_player2,Human-Human,equal_to_both,5,0.9999978264615303
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player1,0,0.5
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player1,1,0.4921405262446865
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player1,2,0.5233941255187619
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player1,3,0.9999948278062525
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player1,4,0.9999999999458297
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player1,5,0.9999999999999979
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player2,0,0.5
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player2,1,0.557449882018272
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player2,2,0.603148666997699
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player2,3,0.6294358273447516
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player2,4,0.5745940088981039
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,closer_to_player2,5,0.7918057676495893
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,equal_to_both,0,0.5
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,equal_to_both,1,0.49696220775128125
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,equal_to_both,2,0.49252366574531464
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,equal_to_both,3,0.8297205134808497
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,equal_to_both,4,0.9995417032425138
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player1,Human-Human,equal_to_both,5,0.9992720146880222
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player1,0,0.5
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player1,1,0.9906036652189317
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player1,2,0.9997020217112024
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player1,3,0.9958970340174629
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player1,4,0.9975161628765413
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player1,5,0.9984536555407922
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player2,0,0.5
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player2,1,0.8286947001987223
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player2,2,0.7987978385244943
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player2,3,0.9975624630252788
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player2,4,0.9980106372236341
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,closer_to_player2,5,0.9985780571869926
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,equal_to_both,0,0.5
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,equal_to_both,1,0.9953178060048816
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,equal_to_both,2,0.9999503864008329
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,equal_to_both,3,0.9999863451322186
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,equal_to_both,4,0.9999931162527319
human_6558f174-56b6-4592-b53b-bf9ff8c7f3ca_player2,Human-Human,equal_to_both,5,0.9999844889787585
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player1,0,0.5
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player1,1,0.6658317771763281
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player1,2,0.9999999999460397
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player1,3,0.9999999999999973
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player1,4,1.0
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player2,0,0.5
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player2,1,0.4437193561718176
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player2,2,0.5290988871715112
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player2,3,0.6625148868003875
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player2,4,0.5009597066484218
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,closer_to_player2,5,0.501312359455788
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,equal_to_both,0,0.5
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,equal_to_both,1,0.8330327504296369
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,equal_to_both,2,0.8114703115173447
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,equal_to_both,3,0.8367038647385726
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,equal_to_both,4,0.9999589428471978
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player1,Human-Human,equal_to_both,5,0.9999692520734423
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player1,0,0.5
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player1,1,0.5004626996384021
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player1,2,0.519001100382714
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player1,3,0.6032075841263963
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player1,4,0.5866794912556006
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player1,5,0.928839449599213
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player2,0,0.5
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player2,1,0.708906393903014
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player2,2,0.755531371456518
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player2,3,0.8649479000417969
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player2,4,0.6666701018131742
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,closer_to_player2,5,0.6666706667797375
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,equal_to_both,0,0.5
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,equal_to_both,1,0.8625211733700806
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,equal_to_both,2,0.8928942215610864
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,equal_to_both,3,0.9225084096911331
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,equal_to_both,4,0.9499239734862877
human_6b3ca33d-6a91-4de7-aaef-b55bcb13d712_player2,Human-Human,equal_to_both,5,0.9728001965699394
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player1,0,0.5
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player1,1,0.6664143229799627
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player1,2,0.49999999999322975
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player1,3,0.9999999999999997
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player1,4,1.0
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player1,5,1.0
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player2,0,0.5
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player2,1,0.49875997925827686
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player2,2,0.49800801914150933
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player2,3,0.49740884084345577
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player2,4,0.5028234218165908
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,closer_to_player2,5,0.5081342871482177
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,equal_to_both,0,0.5
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,equal_to_both,1,0.5294936473348867
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,equal_to_both,2,0.7837404559851654
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,equal_to_both,3,0.9223855583814817
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,equal_to_both,4,0.9499239007137211
human_74ea1778-cc30-4c70-92fe-ee112edef228_player1,Human-Human,equal_to_both,5,0.9728001965058405
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player1,0,0.5
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player1,1,0.6663865121579194
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player1,2,0.016199494406152586
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player1,3,0.9974620527564545
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player1,4,0.9999994160148351
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player2,0,0.5
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player2,1,0.7522729293055819
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player2,2,0.5031787232258744
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player2,3,0.5644907054173365
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player2,4,0.5191512750958277
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,closer_to_player2,5,0.6819747015397162
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,equal_to_both,0,0.5
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,equal_to_both,1,0.8623331686079408
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,equal_to_both,2,0.8928941182115633
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,equal_to_both,3,0.9225084097021692
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,equal_to_both,4,0.9248859602341392
human_74ea1778-cc30-4c70-92fe-ee112edef228_player2,Human-Human,equal_to_both,5,0.959200294854961
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player1,0,0.5
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player1,1,0.6408583745425108
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player1,2,0.9999999999713998
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player1,3,0.9999999999999988
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player1,4,0.9999999999999991
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player1,5,1.0
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player2,0,0.5
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player2,1,0.7866069160794745
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player2,2,0.835485601613121
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player2,3,0.872009619848239
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player2,4,0.9339266233379064
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,closer_to_player2,5,0.8676105035003211
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,equal_to_both,0,0.5
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,equal_to_both,1,0.9979717672800003
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,equal_to_both,2,0.7450385274815193
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,equal_to_both,3,0.5002160006083084
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,equal_to_both,4,0.5001045554048901
human_975b16bb-4262-4523-94e3-02521faeb953_player1,Human-Human,equal_to_both,5,6.0272455241611594e-05
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player1,0,0.5
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player1,1,0.597733828883907
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player1,2,0.4837166004684626
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player1,3,0.35936252594631446
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player1,4,0.4731147296509998
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player1,5,0.5248663739022997
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player2,0,0.5
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player2,1,0.7496862997620424
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player2,2,0.7499990985413996
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player2,3,0.7499990985413995
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player2,4,0.9999958951560095
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,closer_to_player2,5,0.9999990985034832
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,equal_to_both,0,0.5
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,equal_to_both,1,0.9984572571582225
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,equal_to_both,2,0.9997759901221247
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,equal_to_both,3,0.9999363117902984
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,equal_to_both,4,0.9999999513277752
human_975b16bb-4262-4523-94e3-02521faeb953_player2,Human-Human,equal_to_both,5,0.9999999999446392
human_9efbe63f-05a0-4f24-b469-a246d7732c10_player1,Human-Human,closer_to_player1,0,0.5
human_9efbe63f-05a0-4f24-b469-a246d7732c10_player1,Human-Human,closer_to_player1,1,0.6681964389159392
human_9efbe63f-05a0-4f24-b469-a246d7732c10_player1,Human-Human,closer_to_player1,2,0.7532819409662297
human_9efbe63f-05a0-4f24-b469-a246d7732c10_player1,Human-Human,closer_to_player1,3,0.5084950164528806
human_9efbe63f-05a0-4f24-b469-a246d7732c10_player1,Human-Human,closer_to_player1,4,0.5407940693458594
human_9efbe63f-05a0-4f24-b469-a246d7732c10_player1,Human-Human,closer_to_player1,5,0.5372703475911973
